control 2,e,2.1875,0.7680128579652817,2,3,3,2,2,2,2,2,2,5,1,2,2,3,2,2,2,2,2,2,3,1,2,3,1,2,3,2,3,1,2,2
control 3,e,0.4642857142857143,0.8229799015573509,2,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AmBe_Pb,Run00,1.3076923076923077,0.7216024245882199,1,2,1,2,2,2,2,2,0,0,1,1,1
control,Run00,1.6923076923076923,0.9101661204768638,2,1,2,2,3,3,3,0,1,1,2,1,1
AmBe_Pb,Run01,1.3278688524590163,0.6199236197111159,1,0,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,2,0,1,2,2,1,1,1,2,2,1,1,1,1,0
control,Run01,1.3829787234042554,0.9121681323500432,2,0,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,0,2,1,1,2,1,1,1,0,1,1,1,1,1,2,6,1,3,1,2,1,1,2,1,1,1,2,2,1,1
AmBe,Run02,1.0625,0.5555121510822243,0,0,2,0,1,1,2,1,1,1,1,1,1,1,1,0,3,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2
control,Run02,1.105263157894737,0.4842867979593776,1,0,0,1,2,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1
AmBe,Run03,1.8679245283018868,0.7779444576637096,2,0,1,2,3,1,1,2,3,2,3,1,2,3,3,1,3,2,1,2,2,2,2,2,2,2,3,2,1,3,2,0,1,2,2,2,2,2,2,0,2,2,3,1,2,2,2,2,1,1,3,2,2
control,Run03,1.0666666666666667,0.4422166387140533,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,0
control,run04,1.1481481481481481,0.523782800878924,1,0,1,2,1,0,1,1,1,0,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3
Cs-137,run04,1.169811320754717,0.4652387926769038,0,1,1,1,1,1,3,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
control,run05,1.0634920634920635,0.46710917363689397,1,0,1,1,1,2,1,1,0,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,2,0
Cs-137,run05,1.297872340425532,0.5424488844247645,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,1,1,2,1,1,1,1,1
control,run06,0.9183673469387755,0.34027208164353195,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
Cs-137,run06,0.9411764705882353,0.29116161578269606,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,2,1
Control,run07,0.9583333333333334,0.19982631347136334,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fiesta Front,run07,0.36,0.52,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
control08,run08,1.326086956521739,0.5538147479503042,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,1,1,3,1
Fiesta Be front (junk),run08,0.6122448979591837,0.8284809440891607,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,3,0,0,3,2,0,0,1
AmBe-blueLED,run09,2.0,1.0,3,2,1,2,1,1,3,2,1,3,2,1,2,1,1,1,3,2,4,4
ctrl,run09,0.72,0.530659966456864,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
ctrl,run10,2.240740740740741,1.1044553741665515,1,4,4,2,4,3,2,3,2,3,5,1,3,1,1,2,3,1,2,1,1,2,2,3,1,2,3,1,2,1,4,3,4,1,1,4,2,4,2,1,2,1,3,3,3,2,3,3,2,3,1,1,1,1
UBe_thick_front_blue,run10,1.9019607843137254,1.1246768940941165,5,1,1,1,2,1,3,1,1,4,2,5,2,2,4,1,2,4,2,1,1,3,2,2,1,3,1,3,1,2,1,2,1,1,3,1,1,1,1,2,2,2,4,1,1,1,2,1,1,3,1
control,run11,2.0377358490566038,0.9898020414040756,1,2,1,2,2,1,3,2,1,1,4,3,3,3,3,2,3,3,3,5,2,3,1,1,3,2,2,3,3,2,3,4,2,2,2,2,2,1,1,1,1,3,1,1,1,3,1,1,1,1,1,2,1
UBe_thick_front_blue,run11,1.9830508474576272,1.0166666274216152,0,4,4,2,3,3,3,3,1,2,2,1,2,1,3,1,2,1,1,1,2,2,5,2,1,3,1,2,1,3,1,3,1,2,1,1,3,1,1,3,2,3,1,3,2,3,1,1,1,3,2,1,1,3,3,2,1,2,3
AmBe_side,run12,1.1346153846153846,0.3936440286626677,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
control,run12,1.3018867924528301,0.4984847099480343,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,3,2,2,1,2,1,1,2
AmBe_side,run13,0.3684210526315789,0.9846466807299845,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
ctrl,run13,1.36,1.2768711759609894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,2,2,2,2,3,3,1,3,2,2,1,2,1,3,3,5,2,2,2,3,2,2,0,3,2
AmBe-Top,run14,1.6666666666666667,1.4401645996461911,2,0,0,0,0,0,0,3,0,5,3,4,2,3,2,2,2,0,2,1,0,2,3,2,4,1,2
ctrl,run14,0.8055555555555556,1.4495103472944166,0,0,3,1,4,3,4,2,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
